scale_factor,time_s,state_of_charge,power_fraction_of_rated
4.0,0.0,1.0,1.0
4.0,72.0,0.9958806347657776,0.9999999999999991
4.0,144.0,0.9917612695315556,0.9999999999999986
4.0,216.0,0.9876419042973337,0.9999999999999986
4.0,288.0,0.9835225390631117,0.9999999999999979
4.0,360.0,0.9794031738288898,0.9999999999999936
4.0,432.0,0.9752838085946678,0.9999999999999836
4.0,504.0,0.9711644433604457,0.9999999999999608
4.0,576.0,0.9670450781262242,0.9999999999999117
4.0,648.0,0.9629257128920031,0.9999999999998124
4.0,720.0,0.9588063476577826,0.9999999999996184
4.0,792.0,0.9546869824235638,0.9999999999992567
4.0,864.0,0.9505676171893472,0.999999999998608
4.0,936.0,0.9464482519551355,0.9999999999974784
4.0,1008.0,0.942328886720932,0.9999999999955604
4.0,1080.0,0.9382095214867412,0.9999999999923843
4.0,1152.0,0.9340901562525716,0.999999999987235
4.0,1224.0,0.929970791018436,0.9999999999790539
4.0,1296.0,0.9258514257843528,0.9999999999662911
4.0,1368.0,0.9217320605503502,0.9999999999467079
4.0,1440.0,0.9176126953164695,0.9999999999171221
4.0,1512.0,0.9134933300827706,0.9999999998730579
4.0,1584.0,0.9093739648493381,0.9999999998083005
4.0,1656.0,0.9052545996162927,0.9999999997143064
4.0,1728.0,0.9011352343838032,0.9999999995794567
4.0,1800.0,0.8970158691521019,0.9999999993880961
4.0,1872.0,0.8928965039215074,0.9999999991193226
4.0,1944.0,0.8887771386924532,0.99999999874547
4.0,2016.0,0.8846577734655218,0.9999999982302086
4.0,2088.0,0.8805384082414901,0.9999999975262048
4.0,2160.0,0.8764190430213882,0.9999999965722325
4.0,2232.0,0.8722996778065698,0.9999999952896522
4.0,2304.0,0.8681803125988019,0.9999999935781204
4.0,2376.0,0.8640609474003753,0.9999999913104174
4.0,2448.0,0.8599415822142417,0.9999999883262275
4.0,2520.0,0.8558222170441802,0.9999999844246957
4.0,2592.0,0.8517028518950001,0.9999999793555843
4.0,2664.0,0.8475834867727885,0.9999999728088085
4.0,2736.0,0.8434641216852075,0.9999999644020837
4.0,2808.0,0.83934475664185,0.9999999536664724
4.0,2880.0,0.8352253916546687,0.9999999400294677
4.0,2952.0,0.8311060267384807,0.9999999227953608
4.0,3024.0,0.8269866619115716,0.9999999011224701
4.0,3096.0,0.8228672971964022,0.9999998739968965
4.0,3168.0,0.818747932620445,0.9999998402023577
4.0,3240.0,0.8146285682171581,0.9999997982856554
4.0,3312.0,0.810509204027124,0.999999746517291
4.0,3384.0,0.8063898400993724,0.9999996828466926
4.0,3456.0,0.8022704764929114,0.9999996048515115
4.0,3528.0,0.7981511132784949,0.9999995096803829
4.0,3600.0,0.7940317505406557,0.9999993939885058
4.0,3672.0,0.7899123883800344,0.9999992538654211
4.0,3744.0,0.785793026916044,0.9999990847542348
4.0,3816.0,0.7816736662899021,0.9999988813615935
4.0,3888.0,0.7775543066680778,0.9999986375576355
4.0,3960.0,0.7734349482461936,0.9999983462651321
4.0,4032.0,0.7693155912534331,0.999997999336999
4.0,4104.0,0.7651962359575036,0.9999975874213453
4.0,4176.0,0.7610768826702102,0.9999970998131976
4.0,4248.0,0.756957531753699,0.9999965242920325
4.0,4320.0,0.7528381836274304,0.9999958469442233
4.0,4392.0,0.7487188387759531,0.9999950519695281
4.0,4464.0,0.7445994977575402,0.9999941214707064
4.0,4536.0,0.7404801612137684,0.9999930352253983
4.0,4608.0,0.7363608298801122,0.99999177043939
4.0,4680.0,0.7322415045976346,0.9999903014803818
4.0,4752.0,0.7281221863258592,0.999988599591468
4.0,4824.0,0.7240028761569081,0.9999866325834909
4.0,4896.0,0.7198835753309983,0.9999843645055214
4.0,4968.0,0.7157642852533892,0.9999817552927446
4.0,5040.0,0.7116450075128737,0.9999787603910981
4.0,5112.0,0.707525743901917,0.9999753303580445
4.0,5184.0,0.7034064964385387,0.9999714104389582
4.0,5256.0,0.6992872673900427,0.9999669401186828
4.0,5328.0,0.6951680592986967,0.999961852647884
4.0,5400.0,0.6910488750094713,0.9999560745439197
4.0,5472.0,0.6869297176999373,0.9999495250660914
4.0,5544.0,0.6828105909124316,0.9999421156651862
4.0,5616.0,0.6786914985885976,0.9999337494073991
4.0,5688.0,0.6745724451064008,0.9999243203727998
4.0,5760.0,0.6704534353197287,0.9999137130286966
4.0,5832.0,0.6663344746006707,0.9999018015783185
4.0,5904.0,0.6622155688845842,0.9998884492854571
4.0,5976.0,0.658096724718033,0.9998735077757978
4.0,6048.0,0.6539779493097015,0.9998568163158659
4.0,6120.0,0.6498592505843639,0.999838201070645
4.0,6192.0,0.6457406372399954,0.9998174743411162
4.0,6264.0,0.6416221188081006,0.9997944337830972
4.0,6336.0,0.6375037057173311,0.9997688616089541
4.0,6408.0,0.6333854093604536,0.9997405237739285
4.0,6480.0,0.6292672421647285,0.9997091691489579
4.0,6552.0,0.6251492176657382,0.999674528682069
4.0,6624.0,0.6210313505847128,0.9996363145505768
4.0,6696.0,0.6169136569093726,0.9995942193064726
4.0,6768.0,0.6127961539783101,0.9995479150175697
4.0,6840.0,0.6086788605689171,0.9994970524070773
4.0,6912.0,0.6045617969888486,0.999441259994498
4.0,6984.0,0.6004449851710105,0.9993801432408019
4.0,7056.0,0.5963284487720365,0.9993132837010208
4.0,7128.0,0.592212213274211,0.9992402381874981
4.0,7200.0,0.5880963060907848,0.9991605379471706
4.0,7272.0,0.5839807566746035,0.999073687856319
4.0,7344.0,0.5798655966299691,0.9989791656363641
4.0,7416.0,0.575750859827629,0.998876421094333
4.0,7488.0,0.5716365825227785,0.9987648753916857
4.0,7560.0,0.5675228034759409,0.9986439203452568
4.0,7632.0,0.5634095640765819,0.9985129177641049
4.0,7704.0,0.5592969084692893,0.9983711988260635
4.0,7776.0,0.555184883682344,0.998218063497807
4.0,7848.0,0.5510735397584839,0.9980527800022547
4.0,7920.0,0.546962929887652,0.9978745843370581
4.0,7992.0,0.542853110541501,0.9976826798479295
4.0,8064.0,0.5387441416094155,0.9974762368604574
4.0,8136.0,0.5346360865357946,0.9972543923740326
4.0,8208.0,0.5305290124583263,0.9970162498213525
4.0,8280.0,0.5264229903469657,0.9967608788969172
4.0,8352.0,0.5223180951433259,0.9964873154577341
4.0,8424.0,0.5182144059001642,0.9961945614993942
4.0,8496.0,0.5141120059206465,0.9958815852104245
4.0,8568.0,0.5100109828970527,0.9955473211077012
4.0,8640.0,0.5059114290485801,0.9951906702555078
4.0,8712.0,0.5018134412578907,0.994810500570589
4.0,8784.0,0.4977171212060377,0.9944056472153647
4.0,8856.0,0.4936225755054023,0.993974913081189
4.0,8928.0,0.4895299158302608,0.9935170693633373
4.0,9000.0,0.48543925904460095,0.993030856229101
4.0,9072.0,0.48135072732679657,0.9925149835801335
4.0,9144.0,0.4772644482907507,0.9919681319098749
4.0,9216.0,0.47318055510311346,0.9913889532566421
4.0,9288.0,0.46909918659617705,0.9907760722526077
4.0,9360.0,0.4650204873760557,0.9901280872686555
4.0,9432.0,0.46094460792575676,0.9894435716547406
4.0,9504.0,0.4568717047027496,0.9887210750751008
4.0,9576.0,0.45280194023065035,0.9879591249373368
4.0,9648.0,0.4487354831846356,0.9871562279140526
4.0,9720.0,0.44467250847021456,0.9863108715554723
4.0,9792.0,0.4406131972949929,0.9854215259910702
4.0,9864.0,0.4365577372330663,0.9844866457180017
4.0,9936.0,0.43250632228170227,0.9835046714737706
4.0,10008.0,0.42845915290997166,0.9824740321902873
4.0,10080.0,0.42441643609900825,0.9813931470261593
4.0,10152.0,0.42037838537358924,0.9802604274737858
4.0,10224.0,0.41634522082474146,0.9790742795375288
4.0,10296.0,0.4123171691231004,0.9778331059789663
4.0,10368.0,0.40829446352276033,0.9765353086249853
4.0,10440.0,0.40427734385537656,0.9751792907342142
4.0,10512.0,0.40026605651429814,0.9737634594170514
4.0,10584.0,0.39626085442853226,0.9722862281043587
4.0,10656.0,0.39226199702635856,0.9707460190596393
4.0,10728.0,0.38826975018843946,0.9691412659293646
4.0,10800.0,0.3842843861902881,0.9674704163259341
4.0,10872.0,0.380306183633988,0.9657319344375884
4.0,10944.0,0.37633542736907155,0.9639243036594564
4.0,11016.0,0.3723724084024996,0.9620460292398197
4.0,11088.0,0.3684174237977015,0.9600956409355574
4.0,11160.0,0.3644707765626637,0.958071695670651
4.0,11232.0,0.36053277552707996,0.9559727801915876
4.0,11304.0,0.3566037352086014,0.9537975137134451
4.0,11376.0,0.35268397566825066,0.9515445505504152
4.0,11448.0,0.3487738223550889,0.9492125827245338
4.0,11520.0,0.3448736059402538,0.9468003425463962
4.0,11592.0,0.3409836621405044,0.9443066051616766
4.0,11664.0,0.3371043315314458,0.94173019105732
4.0,11736.0,0.3332359593506168,0.9390699685213726
4.0,11808.0,0.32937889529066455,0.9363248560504808
4.0,11880.0,0.3255334932828376,0.9334938246992344
4.0,11952.0,0.32170011127106657,0.930575900365639
4.0,12024.0,0.3178791109769151,0.9275701660071668
4.0,12096.0,0.3140708576557108,0.9244757637819887
4.0,12168.0,0.31027571984418467,0.9212918971101829
4.0,12240.0,0.30649406909997085,0.9180178326499173
4.0,12312.0,0.30272627973333466,0.91465290218378
4.0,12384.0,0.29897272853152046,0.9111965044107329
4.0,12456.0,0.295233794476123,0.9076481066393064
4.0,12528.0,0.2915098584539087,0.9040072463779885
4.0,12600.0,0.287801302961524,0.90027353281897
4.0,12672.0,0.2841085118045458,0.8964466482117103
4.0,12744.0,0.2804318697913412,0.8925263491230531
4.0,12816.0,0.2767717624222156,0.8885124675809087
4.0,12888.0,0.2731285755743404,0.884404912098838
4.0,12960.0,0.26950269518296066,0.8802036685791499
4.0,13032.0,0.2658945069193913,0.8759088010924393
4.0,13104.0,0.2623043958663184,0.8715204525318135
4.0,13176.0,0.2587327461909273,0.8670388451403652
4.0,13248.0,0.25517994081638534,0.8624642809107356
4.0,13320.0,0.25164636109220867,0.8577971418559932
4.0,13392.0,0.24813238646404528,0.8530378901512967
4.0,13464.0,0.24463839414340732,0.8481870681461743
4.0,13536.0,0.24116475877788524,0.8432452982475431
4.0,13608.0,0.2377118521223751,0.8382132826739145
4.0,13680.0,0.23428004271184594,0.8330918030814984
4.0,13752.0,0.2308696955361693,0.8278817200633013
4.0,13824.0,0.22748117171753188,0.8225839725224922
4.0,13896.0,0.22411482819093964,0.8171995769217019
4.0,13968.0,0.22077101738831753,0.8117296264101426
4.0,14040.0,0.21745008692670004,0.8061752898307097
4.0,14112.0,0.21415237930099487,0.8005378106095151
4.0,14184.0,0.21087823158179606,0.7948185055305301
4.0,14256.0,0.2076279751187044,0.7890187633982619
4.0,14328.0,0.2044019352496059,0.7831400435916243
4.0,14400.0,0.2012004310163415,0.7771838745123879
4.0,14472.0,0.19802377488718784,0.7711518519317755
4.0,14544.0,0.19487227248655223,0.765045637238996
4.0,14616.0,0.19174622233227143,0.7588669555956855
4.0,14688.0,0.18864591558088248,0.7526175940003597
4.0,14760.0,0.1855716357812204,0.7462993992672039
4.0,14832.0,0.18252365863667616,0.7399142759235936
4.0,14904.0,0.17950225177643211,0.7334641840309302
4.0,14976.0,0.17650767453597022,0.7269511369334594
4.0,15048.0,0.17354017774713115,0.720377198939839
4.0,15120.0,0.17060000353798063,0.7137444829423422
4.0,15192.0,0.16768738514271977,0.7070551479786168
4.0,15264.0,0.16480254672185535,0.7003113967409901
4.0,15336.0,0.16194570319282592,0.6935154730383934
4.0,15408.0,0.15911706007125662,0.6866696592159649
4.0,15480.0,0.15631681332299752,0.6797762735374078
4.0,15552.0,0.1535451492270777,0.6728376675352621
4.0,15624.0,0.1508022442496848,0.6658562233341264
4.0,15696.0,0.14808826492926225,0.6588343509519383
4.0,15768.0,0.14540336777279295,0.6517744855843752
4.0,15840.0,0.14274769916331917,0.644679084877331
4.0,15912.0,0.14012139527872544,0.637550626192479
4.0,15984.0,0.13752458202179485,0.6303916038707492
4.0,16056.0,0.13495737496152685,0.62320452649857
4.0,16128.0,0.13241987928568538,0.615991914181575
4.0,16200.0,0.1299121897645278,0.6087562958304039
4.0,16272.0,0.12743439072564625,0.6015002064631246
4.0,16344.0,0.12498655603983434,0.5942261845286821
4.0,16416.0,0.122568749117876,0.5869367692556565
4.0,16488.0,0.12018102291813346,0.5796344980304923
4.0,16560.0,0.1178234199647979,0.5723219038092139
4.0,16632.0,0.11549597237664853,0.5650015125665157
4.0,16704.0,0.11319870190614935,0.5576758407859258
4.0,16776.0,0.11093161998870232,0.5503473929946722
4.0,16848.0,0.10869472780185607,0.5430186593465954
4.0,16920.0,0.10648801633426064,0.5356921132564217
4.0,16992.0,0.10431146646414301,0.5283702090884453
4.0,17064.0,0.10216504904706812,0.521055379902539
4.0,17136.0,0.10004872501273672,0.5137500352602451
4.0,17208.0,0.0979624454705633,0.5064565590934947
4.0,17280.0,0.09590615182376533,0.4991773076383538
4.0,17352.0,0.09387977589168743,0.49191460743600574
4.0,17424.0,0.09188324004007492,0.48467075340299387
4.0,17496.0,0.08991645731900341,0.4774480069725797
4.0,17568.0,0.08797933160816555,0.47024859430888877
4.0,17640.0,0.08607175776920789,0.46307470459534406
4.0,17712.0,0.08419362180480688,0.45592848839869254
4.0,17784.0,0.08234480102416848,0.4488120561097844
4.0,17856.0,0.08052516421462996,0.44172747646205435
4.0,17928.0,0.07873457181904175,0.4346767751285249
4.0,18000.0,0.0769728761186021,0.42766193339794895
4.0,18072.0,0.07523992142081773,0.42068488693055456
4.0,18144.0,0.07353554425226094,0.4137475245937111
4.0,18216.0,0.07185957355579274,0.40685168737765165
4.0,18288.0,0.07021183089192361,0.39999916739123825
4.0,18360.0,0.0685921306439803,0.39319170693763106
4.0,18432.0,0.06700028022675461,0.38643099766954303
4.0,18504.0,0.06543608029830436,0.37971867982364166
4.0,18576.0,0.06389932497458503,0.3730563415335275
4.0,18648.0,0.062389802046590795,0.36644551822055854
4.0,18720.0,0.060907293199687386,0.3598876920617201
4.0,18792.0,0.05945157423482393,0.35338429153354906
4.0,18864.0,0.05802241529131449,0.3469366910310761
4.0,18936.0,0.05661958107088515,0.34054621056058776
4.0,19008.0,0.05524283106268791,0.3342141155049404
4.0,19080.0,0.05389191976898788,0.32794161646003983
4.0,19152.0,0.052566596931237566,0.32172986914102353
4.0,19224.0,0.05126660775625623,0.3155799743565993
4.0,19296.0,0.049991693142241785,0.3094929780498823
4.0,19368.0,0.04874158990434604,0.30346987140404946
4.0,19440.0,0.04751603099955708,0.29751159101101693
4.0,19512.0,0.046314745750633185,0.2916190191013115
4.0,19584.0,0.04513746006884602,0.2857929838332353
4.0,19656.0,0.04398389667529639,0.28003425963937967
4.0,19728.0,0.042853775320575056,0.27434356762850104
4.0,19800.0,0.04174681300254763,0.268721576040717
4.0,19872.0,0.04066272418205326,0.263168900753972
4.0,19944.0,0.03960122099631537,0.2576861058396524
4.0,20016.0,0.03856201346986845,0.25227370416527245
4.0,20088.0,0.03754480972281866,0.24693215804204413
4.0,20160.0,0.036549316176259034,0.2416618799152225
4.0,20232.0,0.03557523775467561,0.236463233095035
4.0,20304.0,0.03462227808518224,0.23133653252605482
4.0,20376.0,0.03369013969343845,0.22628204559281995
4.0,20448.0,0.03277852419610715,0.22129999295957103
4.0,20520.0,0.03188713248972184,0.2163905494419353
4.0,20592.0,0.031015664935839998,0.2115538449084191
4.0,20664.0,0.03016382154236964,0.20678996520958107
4.0,20736.0,0.029331302140961735,0.20209895313278992
4.0,20808.0,0.028517806560373716,0.19748080938048315
4.0,20880.0,0.027723034795714568,0.1929354935698647
4.0,20952.0,0.02694668717349157,0.1884629252520213
4.0,21024.0,0.026188464512387714,0.1840629849484614
4.0,21096.0,0.02544806827970487,0.17973551520313505
4.0,21168.0,0.024725200743418066,0.17548032164798003
4.0,21240.0,0.024019565119791725,0.17129717408015704
4.0,21312.0,0.023330865716518573,0.16718580754910234
4.0,21384.0,0.0226588080713469,0.16314592345162493
4.0,21456.0,0.02200309908617091,0.1591771906332937
4.0,21528.0,0.02136344715656562,0.1552792464944197
4.0,21600.0,0.02073956229675286,0.15145169809897824
4.0,21672.0,0.020131156259994162,0.14769412328488085
4.0,21744.0,0.0195379426544112,0.1440060717740451
4.0,21816.0,0.018959637054239788,0.14038706628076483
4.0,21888.0,0.018395957106531056,0.1368366036169583
4.0,21960.0,0.017846622633318838,0.13335415579287682
4.0,22032.0,0.01731135572927649,0.1299391711119881
4.0,22104.0,0.016789880854892834,0.12659107525871033
4.0,22176.0,0.016281924925202383,0.12330927237782206
4.0,22248.0,0.01578721739410691,0.12009314614435738
4.0,22320.0,0.015305490334334782,0.116942060822889
4.0,22392.0,0.014836478513084037,0.11385536231514876
4.0,22464.0,0.014379919463402066,0.110832379194985
4.0,22536.0,0.013935553551358474,0.10787242372973295
4.0,22608.0,0.013503124039069734,0.10497479288708716
4.0,22680.0,0.013082377143639143,0.10213876932667389
4.0,22752.0,0.012673062092079043,0.09936362237552458
4.0,22824.0,0.01227493117228308,0.09664860898674518
4.0,22896.0,0.011887739780122291,0.09399297468069888
4.0,22968.0,0.011511246462737941,0.09139595446809068
4.0,23040.0,0.011145212958109009,0.08885677375438235
4.0,23112.0,0.010789404230973288,0.0863746492250172
4.0,23184.0,0.01044358850518272,0.08394878971099899
4.0,23256.0,0.010107537292575682,0.08157839703438015
4.0,23328.0,0.009781025418450762,0.07926266683331064
4.0,23400.0,0.009463831043727538,0.07700078936628854
4.0,23472.0,0.009155735683881167,0.07479195029536143
4.0,23544.0,0.0088565242247381,0.07263533144799154
4.0,23616.0,0.008565984935222598,0.07053011155743719
4.0,23688.0,0.008283909477142143,0.06847546698143034
4.0,23760.0,0.008010092912102456,0.0664705723990771
4.0,23832.0,0.007744333705641894,0.0645146014858696
4.0,23904.0,0.0074864337286749405,0.06260672756676443
4.0,23976.0,0.007236198256336793,0.06074612424731782
4.0,24048.0,0.006993435964317706,0.0589319660228945
4.0,24120.0,0.006757958922778087,0.057163428866000024
4.0,24192.0,0.006529582587934261,0.05543969079181607
4.0,24264.0,0.0063081257914031,0.053759932402055455
4.0,24336.0,0.006093410727395954,0.05212333740726649
4.0,24408.0,0.005885262937848658,0.05052909312776065
4.0,24480.0,0.005683511295575395,0.048976390973331264
4.0,24552.0,0.00548798798553294,0.047464426902015334
4.0,24624.0,0.005298528484280419,0.04599240185808569
4.0,24696.0,0.005114971537719137,0.044559522189568664
4.0,24768.0,0.004937159137196411,0.04316500004552779
4.0,24840.0,0.004764936494053931,0.04180805375344363
4.0,24912.0,0.004598152012703373,0.04048790817696073
4.0,24984.0,0.004436657262306852,0.03920379505436528
4.0,25056.0,0.004280306947141766,0.03795495331809633
4.0,25128.0,0.004128958875725842,0.036740629395673345
4.0,25200.0,0.0039824739287773895,0.035560077492390714
4.0,25272.0,0.003840716026085353,0.03441255985615612
4.0,25344.0,0.003703552092359202,0.03329734702486747
4.0,25416.0,0.0035708520221313673,0.03221371805670756
4.0,25488.0,0.0034424886437784104,0.031160960743778787
4.0,25560.0,0.0033183376827303833,0.030138371809466945
4.0,25632.0,0.0031982777239314883,0.029145257089967912
4.0,25704.0,0.003082190173616926,0.028180931700379826
4.0,25776.0,0.002969959220467401,0.027244720185795046
4.0,25848.0,0.0028614717962011497,0.02633595665782593
4.0,25920.0,0.00275661753566175,0.02545398491696673
4.0,25992.0,0.002655288736458586,0.024598158561252602
4.0,26064.0,0.002557380318214432,0.023767841081627945
4.0,26136.0,0.0024627897814726695,0.02296240594446388
4.0,26208.0,0.00237141716631672,0.022181236661644732
4.0,26280.0,0.0022831650107488013,0.021423726848669132
4.0,26352.0,0.0021979383088786717,0.020689280271174938
4.0,26424.0,0.002115644468965002,0.01997731088032779
4.0,26496.0,0.002036193271356319,0.01928724283747911
4.0,26568.0,0.001959496826372184,0.018618510528523303
4.0,26640.0,0.0018854695321661287,0.01797055856835783
4.0,26712.0,0.0018140280326095822,0.017342841795873906
4.0,26784.0,0.0017450911752334248,0.016734825259839426
4.0,26856.0,0.0016785799692636166,0.016145984196126763
4.0,26928.0,0.001614417543784784,0.015575803996636493
4.0,27000.0,0.0015525291060646056,0.01502378017030992
4.0,27072.0,0.0014928419000693615,0.014489418296631128
4.0,27144.0,0.0014352851652006842,0.013972233971966118
4.0,27216.0,0.00137979009528202,0.013471752749113362
4.0,27288.0,0.0013262897978187592,0.012987510070426821
4.0,27360.0,0.0012747192535611596,0.012519051194860962
4.0,27432.0,0.0012250152763899388,0.012065931119270344
4.0,27504.0,0.0011771164735484684,0.011627714494323982
4.0,27576.0,0.0011309632062431467,0.011203975535324416
4.0,27648.0,0.001086497550629588,0.010794297928281082
4.0,27720.0,0.0010436632592045645,0.010398274731543464
4.0,27792.0,0.0010024057226205656,0.010015508273276906
4.0,27864.0,0.000962671931937907,0.009645610045095053
4.0,27936.0,0.0009244104413301881,0.009288200592128959
4.0,28008.0,0.0008875713312558574,0.008942909399804933
4.0,28080.0,0.0008521061721086375,0.008609374777602596
4.0,28152.0,0.0008179679883583384,0.008287243740056738
4.0,28224.0,0.0007851112231921283,0.007976171885243133
4.0,28296.0,0.0007534917036654126,0.007675823271010527
4.0,28368.0,0.0007230666063717514,0.00738587028916342
4.0,28440.0,0.0006937944236372498,0.007105993537859945
4.0,28512.0,0.000665634930248322,0.0068358816924103385
4.0,28584.0,0.0006385491507163797,0.006575231374698375
4.0,28656.0,0.0006124993270862484,0.006323747021433234
4.0,28728.0,0.0005874488872904434,0.006081140751412306
4.0,28800.0,0.0005633624140539755,0.005847132231998131
4.0,28872.0,0.0005402056143518541,0.005621448544962959
4.0,28944.0,0.0005179452894206556,0.005403824051894901
4.0,29016.0,0.000496549305325824,0.005194000259318442
4.0,29088.0,0.00047598656408563087,0.004991725683683512
4.0,29160.0,0.00045622697535063544,0.004796755716365908
4.0,29232.0,0.0004372414286385243,0.004608852488843951
4.0,29304.0,0.0004190017661235276,0.004427784738149398
4.0,29376.0,0.00040148075597861934,0.004253327672750372
4.0,29448.0,0.0003846520662670721,0.00408526283897217
4.0,29520.0,0.00036849023938230073,0.003923377988074606
4.0,29592.0,0.0003529706670317668,0.003767466944086806
4.0,29664.0,0.000338069565761995,0.003617329472510988
4.0,29736.0,0.0003237639530203125,0.0034727711499897393
4.0,29808.0,0.00031003162374933365,0.0033336032350106846
4.0,29880.0,0.0002968511275091806,0.0031996425397558424
4.0,29952.0,0.0002842017461226584,0.003070711303161033
4.0,30024.0,0.0002720634718380948,0.0029466370652535545
4.0,30096.0,0.000260416986004708,0.002827252542849123
4.0,30168.0,0.0002492436382530784,0.0027123955066656433
4.0,30240.0,0.00023852542617685123,0.0026019086599070817
4.0,30312.0,0.00022824497550772986,0.002495639518377146
4.0,30384.0,0.00021838552077805767,0.002393440292167526
4.0,30456.0,0.0002089308864638466,0.0022951677689711397
4.0,30528.0,0.00019986546860216087,0.00220068319905522
4.0,30600.0,0.00019117421687468304,0.0021098521819290284
4.0,30672.0,0.00018284261715121035,0.0020225445547474405
4.0,30744.0,0.00017485667448610017,0.0019386342824724069
4.0,30816.0,0.00016720289655929767,0.001857999349814321
4.0,30888.0,0.00015986827755496455,0.0017805216549881206
4.0,30960.0,0.00015284028247088753,0.0017060869052855309
4.0,31032.0,0.00014610683184946546,0.0016345845144996928
4.0,31104.0,0.00013965628692494555,0.0015659075021851264
4.0,31176.0,0.00013347743517692538,0.0014999523947970771
4.0,31248.0,0.00012755947628331792,0.0014366191286939054
4.0,31320.0,0.0001218920084664017,0.0013758109550096264
4.0,31392.0,0.00011646501522147616,0.0013174343464122272
4.0,31464.0,0.00011126885242275714,0.0012613989057236096
4.0,31536.0,0.0001062942357980399,0.0012076172764260208
4.0,31608.0,0.00010153222876377976,0.001156005055030107
4.0,31680.0,9.697423061405479e-05,0.0011064807053017488
4.0,31752.0,9.261196505475845e-05,0.001058965474353357
4.0,31824.0,8.843746907632616e-05,0.001013383310561977
4.0,31896.0,8.444308215653971e-05,0.0009696607833333815
4.0,31968.0,8.062143578660676e-05,0.0009277270046759156
4.0,32040.0,7.696544331323213e-05,0.0008875135525805433
4.0,32112.0,7.346829008822514e-05,0.0008489543961900381
4.0,32184.0,7.012342391944397e-05,0.0008119858227260578
4.0,32256.0,6.69245458158118e-05,0.0007765463661883131
4.0,32328.0,6.386560101857067e-05,0.0007425767377654324
4.0,32400.0,6.0940770311987824e-05,0.0007100197579717359
4.0,32472.0,5.814446160719054e-05,0.0006788202904630225
4.0,32544.0,5.54713017913134e-05,0.0006489251775263937
4.0,32616.0,5.2916128835759064e-05,0.0006202831772142758
4.0,32688.0,5.0473984156822066e-05,0.0005928449020991877
4.0,32760.0,4.8140105221818695e-05,0.0005665627596258104
4.0,32832.0,4.590991839493284e-05,0.0005413908940269607
4.0,32904.0,4.377903201506788e-05,0.0005172851298063108
4.0,32976.0,4.1743229701406e-05,0.0004942029167196438
4.0,33048.0,3.979846387820206e-05,0.000472103276265301
4.0,33120.0,3.7940849515258844e-05,0.00045094674964119
4.0,33192.0,3.61666580758066e-05,0.0004306953471427732
4.0,33264.0,3.447231166720336e-05,0.00041131249896935167
4.0,33336.0,3.285437738912705e-05,0.0003927630074379351
4.0,33408.0,3.130956187238591e-05,0.00037501300053790484
4.0,33480.0,2.9834706003851273e-05,0.00035802988683002467
4.0,33552.0,2.8426779831635155e-05,0.0003417823116556917
4.0,33624.0,2.708287764557247e-05,0.0003262401146145066
4.0,33696.0,2.5800213227503027e-05,0.0003113742883066095
4.0,33768.0,2.4576115266822142e-05,0.0002971569382950178
4.0,33840.0,2.3408022935510018e-05,0.0002835612442687818
4.0,33912.0,2.2293481618589338e-05,0.00027056142237071864
4.0,33984.0,2.1230138795037578e-05,0.00025813268868333237
4.0,34056.0,2.0215740064855276e-05,0.0002462512238231795
4.0,34128.0,1.9248125316534957e-05,0.00023489413863089222
4.0,34200.0,1.832522503256791e-05,0.00022403944092630465
4.0,34272.0,1.7445056726896624e-05,0.0002136660033087878
4.0,34344.0,1.660572151104356e-05,0.00020375353196229183
4.0,34416.0,1.5805400784796225e-05,0.00019428253646225355
4.0,34488.0,1.5042353047042155e-05,0.00018523430053747346
4.0,34560.0,1.431491082341534e-05,0.00017659085378269877
4.0,34632.0,1.3621477706401272e-05,0.0001683349442693327
4.0,34704.0,1.2960525504898895e-05,0.00016045001206776988
4.0,34776.0,1.2330591499260722e-05,0.0001529201636230937
4.0,34848.0,1.1730275798293825e-05,0.0001457301469869776
4.0,34920.0,1.1158238794579863e-05,0.00013886532786031578
4.0,34992.0,1.0613198715823427e-05,0.0001323116664423196
4.0,35064.0,1.0093929268089061e-05,0.000126055695056948
4.0,35136.0,9.599257368032272e-06,0.00012008449652896046
4.0,35208.0,9.128060960979969e-06,0.0001143856833060397
4.0,35280.0,8.679266922710852e-06,0.00010894737727724646
4.0,35352.0,8.251849040939676e-06,0.00010375819030201683
4.0,35424.0,7.844826074177792e-06,9.880720539783282e-05
4.0,35496.0,7.457259886193764e-06,9.408395858798712e-05
4.0,35568.0,7.088253651473426e-06,8.957842138030968e-05
4.0,35640.0,6.7369501314846e-06,8.528098386335612e-05
4.0,35712.0,6.402530017215171e-06,8.118243839732031e-05
4.0,35784.0,6.084210337009643e-06,7.727396387409158e-05
4.0,35856.0,5.7812429268250295e-06,7.354711056066775e-05
4.0,35928.0,5.4929129605796526e-06,6.99937854577115e-05
4.0,36000.0,5.218537538569772e-06,6.660623820309297e-05
4.0,36072.0,4.957464332675202e-06,6.33770474820494e-05
4.0,36144.0,4.709070283877372e-06,6.029910792193505e-05
4.0,36216.0,4.472760353617479e-06,5.7365617478666306e-05
4.0,36288.0,4.247966323968115e-06,5.457006527436192e-05
4.0,36360.0,4.0341456464579465e-06,5.190621988759858e-05
4.0,36432.0,3.830780337258283e-06,4.9368118077097733e-05
